studyName,Island,Colony,Site Number,Nest Number,Egg 1 Lay Date,Egg 2 Lay Date,Egg 1 Loss Date,Egg 2 Loss Date,Chick 1 Hatch Date,Chick 2 Hatch Date,Chick 1 Loss Date,Chick 2 Loss Date,Chick 1 Creche Date,Chick 2 Creche Date,Notes
PAL9697,HUM,2,14,2,47,47,0,0,80,80,0,0,111,111,NULL
PAL9697,HUM,2,14,3,41,47,0,0,80,80,0,0,111,111,NULL
PAL9697,HUM,2,14,4,47,53,0,0,80,85,0,0,111,111,NULL
PAL9697,HUM,2,14,5,41,47,0,0,80,80,0,0,111,111,NULL
PAL9697,HUM,2,15,1,41,48,0,87,76,0,0,0,112,0,NULL
PAL9697,HUM,2,15,2,48,48,0,0,81,81,0,0,112,112,NULL
PAL9697,HUM,2,15,3,41,48,0,0,76,76,87,87,0,0,NULL
PAL9697,HUM,2,15,4,41,48,0,0,81,81,0,0,112,112,NULL
PAL9697,HUM,2,15,5,48,50,0,0,81,87,0,0,112,112,NULL
PAL9697,HUM,2.1,2,1,47,51,0,0,85,85,0,0,110,110,NULL
PAL9697,HUM,2.1,2,2,47,47,0,0,78,85,0,0,110,110,NULL
PAL9697,HUM,2.1,2,3,47,47,0,0,78,78,0,95,110,0,NULL
PAL9697,HUM,2.1,2,4,51,51,0,0,85,85,0,0,110,110,NULL
PAL9697,HUM,2.1,2,5,41,47,0,0,78,78,0,0,110,110,NULL
PAL9697,HUM,2.1,3,1,41,48,0,0,77,77,0,0,113,113,NULL
PAL9697,HUM,2.1,3,2,41,48,0,0,77,77,0,0,113,113,NULL
PAL9697,HUM,2.1,3,3,48,48,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,2.1,3,4,48,48,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,2.1,3,5,41,48,77,77,0,0,0,0,0,0,NULL
PAL9697,HUM,2.2,1,1,45,48,0,999,81,0,0,0,109,0,NULL
PAL9697,HUM,2.2,1,2,45,48,0,0,81,82,0,104,109,0,NULL
PAL9697,HUM,2.2,1,3,41,44,0,0,77,78,0,0,109,109,NULL
PAL9697,HUM,2.2,1,4,48,51,0,0,84,84,0,0,109,109,NULL
PAL9697,HUM,2.2,1,5,48,51,0,0,84,84,0,91,109,0,NULL
PAL9697,HUM,2.2,2,1,48,51,0,0,85,85,0,0,111,111,NULL
PAL9697,HUM,2.2,2,2,47,47,0,0,75,81,0,0,111,111,NULL
PAL9697,HUM,2.2,2,3,47,51,0,0,85,85,0,0,111,111,NULL
PAL9697,HUM,2.2,2,4,47,47,0,0,81,81,0,0,111,111,NULL
PAL9697,HUM,2.2,2,5,47,47,0,0,81,81,0,0,111,111,NULL
PAL9697,HUM,3,1,1,44,47,0,0,79,81,0,0,109,109,NULL
PAL9697,HUM,3,1,2,42,45,0,0,76,78,0,0,109,109,NULL
PAL9697,HUM,3,1,3,51,51,0,0,80,81,0,0,109,109,RELAY
PAL9697,HUM,3,1,3,44,0,45,0,0,0,0,0,0,0,RELAY 2E
PAL9697,HUM,3,1,4,41,44,0,0,75,76,0,104,109,0,NULL
PAL9697,HUM,3,1,5,46,49,0,70,84,0,0,0,109,0,NULL
PAL9697,HUM,3,2,1,43,46,0,0,80,81,0,0,109,109,NULL
PAL9697,HUM,3,2,2,44,47,0,0,79,80,0,0,109,109,NULL
PAL9697,HUM,3,2,3,44,47,0,0,81,84,0,91,109,0,NULL
PAL9697,HUM,3,2,4,45,48,0,0,82,84,0,0,109,109,NULL
PAL9697,HUM,3,2,5,48,51,0,0,84,84,0,0,109,109,NULL
PAL9697,HUM,3,3,1,38,41,0,0,75,75,0,0,106,106,NULL
PAL9697,HUM,3,3,2,47,50,0,0,84,84,0,0,106,106,NULL
PAL9697,HUM,3,3,3,43,0,45,0,0,0,0,0,0,0,NULL
PAL9697,HUM,3,3,4,41,44,0,0,78,78,0,102,109,0,NULL
PAL9697,HUM,3,3,5,44,47,0,0,78,78,0,0,109,109,NULL
PAL9697,HUM,3,4,1,42,45,0,0,79,80,0,0,109,109,NULL
PAL9697,HUM,3,4,2,45,45,0,0,84,85,0,0,109,109,RELAY
PAL9697,HUM,3,4,2,43,0,45,0,0,0,0,0,0,0,RELAY 2E
PAL9697,HUM,3,4,3,43,46,0,45,90,0,0,0,109,0,NULL
PAL9697,HUM,3,4,4,41,44,0,71,78,0,0,0,109,0,NULL
PAL9697,HUM,3,4,5,41,44,0,0,75,78,0,0,109,109,NULL
PAL9697,HUM,3,5,1,47,47,0,0,78,84,0,0,115,115,NULL
PAL9697,HUM,3,5,2,47,47,0,0,84,84,0,0,115,115,NULL
PAL9697,HUM,3,5,3,47,47,0,0,78,78,0,0,115,115,NULL
PAL9697,HUM,3,5,4,41,41,0,0,78,78,84,89,0,0,NULL
PAL9697,HUM,3,5,5,47,51,0,0,84,84,0,0,115,115,NULL
PAL9697,HUM,3,6,1,47,47,63,63,0,0,0,0,0,0,NULL
PAL9697,HUM,3,6,2,41,47,63,63,0,0,0,0,0,0,NULL
PAL9697,HUM,3,6,3,47,53,63,63,0,0,0,0,0,0,NULL
PAL9697,HUM,3,6,4,47,47,0,0,85,85,0,96,116,0,NULL
PAL9697,HUM,3,6,5,41,47,0,0,75,75,0,0,116,116,NULL
PAL9697,HUM,3,7,1,47,47,0,0,80,80,0,0,112,112,NULL
PAL9697,HUM,3,7,2,50,53,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,3,7,3,47,50,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,3,7,4,47,47,0,0,80,80,0,0,112,112,NULL
PAL9697,HUM,3,7,5,47,50,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,3,8,1,41,0,0,0,77,0,0,0,113,0,NULL
PAL9697,HUM,3,8,2,47,47,0,999,82,0,0,0,113,0,NULL
PAL9697,HUM,3,8,3,41,41,0,0,77,77,0,0,113,113,NULL
PAL9697,HUM,3,8,4,47,51,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,3,8,5,47,47,999,999,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,1,47,47,77,77,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,1,50,54,0,0,85,85,0,92,112,0,NULL
PAL9697,HUM,3.1,2,2,0,0,0,0,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,2,47,50,70,70,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,3,47,47,82,999,0,0,0,0,0,0,NULL
PAL9697,HUM,3.1,2,3,47,50,0,0,82,82,0,92,112,0,NULL
PAL9697,HUM,3.1,2,4,54,54,0,82,92,0,0,0,112,0,NULL
PAL9697,HUM,3.1,2,4,48,53,0,0,85,85,0,0,116,116,NULL
PAL9697,HUM,3.1,2,5,48,53,0,62,85,0,0,0,116,0,NULL
PAL9697,HUM,3.1,2,5,47,0,62,0,0,0,0,0,0,0,NULL
PAL9697,HUM,4,1,1,41,44,0,46,77,0,0,0,110,0,NULL
PAL9697,HUM,4,1,2,48,51,0,0,82,84,0,0,110,110,NULL
PAL9697,HUM,4,1,3,41,45,0,0,79,79,0,0,110,110,NULL
PAL9697,HUM,4,1,4,43,44,0,70,81,0,0,0,110,0,NULL
PAL9697,HUM,4,1,5,41,46,80,80,0,0,0,0,0,0,NULL
PAL9697,HUM,4,2,1,45,48,0,87,79,0,0,0,110,0,NULL
PAL9697,HUM,4,2,2,45,50,0,0,81,84,0,0,110,110,NULL
PAL9697,HUM,4,2,3,41,45,0,0,75,77,0,0,110,110,NULL
PAL9697,HUM,4,2,4,44,46,48,53,0,0,0,0,0,0,NULL
PAL9697,HUM,4,2,5,43,48,0,0,80,82,0,0,110,110,NULL
PAL9697,HUM,4,3,1,51,56,0,0,82,87,0,0,115,115,NULL
PAL9697,HUM,4,3,2,47,51,0,0,82,82,0,0,115,115,NULL
PAL9697,HUM,4,3,3,47,51,0,0,82,87,0,0,115,115,NULL
PAL9697,HUM,4,3,4,41,47,0,0,82,82,0,0,115,115,NULL
PAL9697,HUM,4,3,5,41,47,0,0,87,87,0,0,115,115,NULL
PAL9697,HUM,4,4,1,47,50,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,4,4,2,50,50,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,4,4,3,47,47,0,85,76,0,0,0,112,0,NULL
PAL9697,HUM,4,4,4,47,47,0,0,76,76,0,0,112,112,NULL
PAL9697,HUM,4,4,5,41,47,0,0,76,76,0,0,112,112,NULL
PAL9697,HUM,4,5,1,47,51,0,0,84,89,0,0,113,113,NULL
PAL9697,HUM,4,5,2,51,51,0,0,84,89,0,0,113,113,NULL
PAL9697,HUM,4,5,3,47,47,0,0,84,84,0,0,113,113,NULL
PAL9697,HUM,4,5,4,47,47,0,0,84,84,0,0,113,113,NULL
PAL9697,HUM,4,5,5,47,51,0,0,84,84,0,0,113,113,NULL
PAL9697,HUM,5,1,1,45,50,0,0,78,80,0,0,110,110,NULL
PAL9697,HUM,5,1,2,44,45,0,0,84,84,0,0,110,110,NULL
PAL9697,HUM,5,1,3,47,54,0,0,84,92,0,0,110,110,NULL
PAL9697,HUM,5,1,3,45,0,48,0,0,0,0,0,0,0,NULL
PAL9697,HUM,5,1,4,45,46,0,0,79,79,0,0,110,110,NULL
PAL9697,HUM,5,1,5,43,46,0,86,81,0,0,0,110,0,NULL
PAL9697,HUM,5,2,1,41,47,43,48,0,0,0,0,0,0,NULL
PAL9697,HUM,5,2,2,41,46,0,54,79,0,0,0,110,0,NULL
PAL9697,HUM,5,2,3,45,46,0,999,80,0,0,0,110,0,NULL
PAL9697,HUM,5,2,4,45,48,0,999,79,0,0,0,110,0,NULL
PAL9697,HUM,5,2,5,45,48,0,0,81,84,0,0,110,110,NULL
PAL9697,HUM,5,3,1,46,50,0,0,84,84,0,0,110,110,NULL
PAL9697,HUM,5,3,2,46,50,0,0,80,81,0,0,110,110,NULL
PAL9697,HUM,5,3,3,46,48,0,0,77,77,0,0,110,110,NULL
PAL9697,HUM,5,3,4,45,50,0,0,81,84,0,0,110,110,NULL
PAL9697,HUM,5,3,5,44,46,0,0,84,84,0,0,110,110,NULL
PAL9697,HUM,5,4,1,41,41,0,0,78,78,84,84,0,0,NULL
PAL9697,HUM,5,4,2,51,51,68,999,0,0,0,0,0,0,NULL
PAL9697,HUM,5,4,3,47,47,0,0,84,84,0,0,115,115,NULL
PAL9697,HUM,5,4,4,51,51,0,999,84,0,0,0,115,0,NULL
PAL9697,HUM,5,4,5,47,51,0,0,78,84,0,0,115,115,NULL
PAL9697,HUM,5,5,1,51,51,0,82,87,0,0,0,113,0,NULL
PAL9697,HUM,5,5,2,51,56,0,0,87,87,0,0,113,113,NULL
PAL9697,HUM,5,5,3,47,47,0,0,82,82,0,0,113,113,NULL
PAL9697,HUM,5,5,4,41,47,0,0,77,82,0,0,113,113,NULL
PAL9697,HUM,5,5,5,47,51,0,0,77,82,0,0,113,113,NULL
PAL9697,HUM,5,6,1,47,50,0,0,85,85,0,0,112,112,NULL
PAL9697,HUM,5,6,2,41,47,0,80,76,0,0,0,112,0,NULL
PAL9697,HUM,5,6,3,50,54,0,999,92,0,0,0,112,0,NULL
PAL9697,HUM,5,6,4,47,50,0,0,80,80,0,0,112,112,NULL
PAL9697,HUM,5,6,5,47,47,0,0,80,80,0,0,112,112,NULL
PAL9697,HUM,5,7,1,47,47,0,0,81,81,0,0,111,111,NULL
PAL9697,HUM,5,7,2,47,47,0,0,81,81,0,0,111,111,NULL
PAL9697,HUM,5,7,3,41,47,0,0,81,81,0,0,111,111,NULL
PAL9697,HUM,5,7,4,47,48,0,0,81,81,0,0,111,111,NULL
PAL9697,HUM,5,7,5,47,47,0,0,81,81,0,0,111,111,NULL
PAL9798,HUM,2,1,1,52,52,0,0,74,76,0,86,114,0,NULL
PAL9798,HUM,2,1,2,52,57,0,0,88,89,0,0,114,114,NULL
PAL9798,HUM,2,1,3,52,53,0,0,82,84,0,0,114,114,NULL
PAL9798,HUM,2,1,4,52,52,0,0,80,82,0,0,114,114,NULL
PAL9798,HUM,2,1,5,52,52,0,0,87,91,0,93,114,0,NULL
PAL9798,HUM,2,2,1,52,52,68,68,0,0,0,0,0,0,NULL
PAL9798,HUM,2,2,2,52,52,0,0,81,84,0,0,112,112,NULL
PAL9798,HUM,2,2,3,52,52,0,0,74,76,0,0,112,112,NULL
PAL9798,HUM,2,2,4,52,52,0,94,83,0,0,0,112,0,NULL
PAL9798,HUM,2,2,5,52,52,0,0,75,77,0,0,112,112,NULL
PAL9798,HUM,2,3,1,52,52,74,74,0,0,0,0,0,0,NULL
PAL9798,HUM,2,3,2,52,0,0,0,87,0,0,0,114,0,NULL
PAL9798,HUM,2,3,3,52,52,0,82,78,0,82,0,114,0,NULL
PAL9798,HUM,2,3,4,52,52,0,0,73,76,0,0,114,114,NULL
PAL9798,HUM,2,3,5,52,52,0,0,80,82,0,0,112,112,NULL
PAL9798,HUM,2,4,1,0,0,0,0,0,0,0,0,0,0,NULL
PAL9798,HUM,2,4,2,52,52,0,95,85,0,0,0,110,0,NULL
PAL9798,HUM,2,4,3,52,52,0,0,87,87,0,0,112,112,NULL
PAL9798,HUM,2,4,4,52,52,0,0,79,82,0,0,110,110,NULL
PAL9798,HUM,2,4,5,52,52,0,0,78,81,0,0,112,112,NULL
PAL9798,HUM,2,5,1,52,52,0,0,76,79,0,0,110,110,NULL
PAL9798,HUM,2,5,2,52,52,0,0,82,83,0,0,110,110,NULL
PAL9798,HUM,2,5,3,52,52,0,55,75,0,0,0,110,0,NULL
PAL9798,HUM,2,5,4,52,52,0,0,73,75,0,90,110,0,NULL
PAL9798,HUM,2,5,5,52,52,0,84,79,0,0,0,110,0,NULL
PAL9798,HUM,2,6,1,52,52,0,0,77,78,0,0,110,110,NULL
PAL9798,HUM,2,6,2,52,53,0,0,72,74,0,0,110,110,NULL
PAL9798,HUM,2,6,3,52,52,0,999,85,0,0,0,110,0,NULL
PAL9798,HUM,2,6,4,52,52,0,0,76,77,0,0,110,110,NULL
PAL9798,HUM,2,6,5,52,52,0,0,78,80,0,0,110,110,NULL
PAL9798,HUM,2,7,1,52,55,0,0,87,88,0,0,110,110,NULL
PAL9798,HUM,2,7,2,52,52,0,0,82,83,0,0,110,110,NULL
PAL9798,HUM,2,7,3,52,52,0,0,78,82,0,0,110,110,NULL
PAL9798,HUM,2,7,4,52,52,0,0,81,82,0,0,110,110,NULL
PAL9798,HUM,2,7,5,52,52,0,0,81,82,0,0,110,110,NULL
PAL9798,HUM,2,8,1,52,52,0,0,80,83,0,0,110,110,NULL
PAL9798,HUM,2,8,2,52,52,0,0,78,79,0,0,110,110,NULL
PAL9798,HUM,2,8,3,52,52,0,0,75,77,0,0,110,110,NULL
PAL9798,HUM,2,8,4,52,52,0,0,80,80,0,0,110,110,NULL
PAL9798,HUM,2,8,5,52,52,0,0,78,79,0,0,110,110,NULL
PAL9798,HUM,2.2,2,1,52,53,0,101,85,0,0,0,120,0,NULL
PAL9798,HUM,2.2,2,2,52,52,0,999,84,0,0,0,120,0,NULL
PAL9798,HUM,2.2,2,3,52,52,0,94,82,0,0,0,120,0,NULL
PAL9798,HUM,2.2,2,4,52,52,0,0,82,84,0,0,116,116,NULL
PAL9798,HUM,2.2,2,5,52,52,0,999,81,0,0,0,112,0,NULL
PAL9798,HUM,2.2,3,1,52,53,0,66,84,0,0,0,114,0,NULL
PAL9798,HUM,2.2,3,2,52,52,0,0,81,85,0,90,112,0,NULL
PAL9798,HUM,2.2,3,3,52,53,0,0,85,86,0,0,112,112,NULL
PAL9798,HUM,2.2,3,4,52,52,0,95,82,0,0,0,112,0,NULL
PAL9798,HUM,2.2,3,5,52,53,0,97,86,0,0,0,112,0,NULL
PAL9798,HUM,3,1,1,52,52,0,0,81,85,0,0,114,114,NULL
PAL9798,HUM,3,1,2,52,53,0,0,78,81,87,87,0,0,NULL
PAL9798,HUM,3,1,3,52,53,0,0,84,85,0,0,114,114,NULL
PAL9798,HUM,3,1,4,52,52,0,0,87,87,0,0,112,112,NULL
PAL9798,HUM,3,1,5,52,54,0,0,86,87,0,0,112,112,NULL
PAL9798,HUM,3,2,1,52,52,0,0,83,84,0,0,114,114,NULL
PAL9798,HUM,3,2,2,52,52,0,0,82,83,0,0,114,114,NULL
PAL9798,HUM,3,2,3,52,54,0,0,87,88,0,0,114,114,NULL
PAL9798,HUM,3,2,4,53,57,0,92,90,0,0,0,0,0,NULL
PAL9798,HUM,3,2,5,52,54,0,0,87,88,0,0,116,116,NULL
PAL9798,HUM,3,3,1,52,52,0,0,83,84,0,0,112,112,NULL
PAL9798,HUM,3,3,2,53,57,0,0,87,89,0,0,112,112,NULL
PAL9798,HUM,3,3,3,52,54,0,0,88,89,0,0,112,112,NULL
PAL9798,HUM,3,3,4,52,54,0,0,86,87,0,0,112,112,NULL
PAL9798,HUM,3,3,5,57,60,0,0,91,94,0,0,114,114,NULL
PAL9798,HUM,3,4,1,0,0,0,0,0,0,0,0,0,0,NULL
PAL9798,HUM,3,4,2,52,52,0,0,82,83,0,0,112,112,NULL
PAL9798,HUM,3,4,3,53,57,0,93,89,0,0,0,112,0,NULL
PAL9798,HUM,3,4,4,52,52,0,86,88,0,0,0,112,0,NULL
PAL9798,HUM,3,4,5,52,52,0,0,84,86,0,0,112,112,NULL
PAL9798,HUM,4,1,1,52,57,0,0,90,90,0,0,120,120,NULL
PAL9798,HUM,4,1,2,54,57,0,0,88,89,0,0,120,120,NULL
PAL9798,HUM,4,1,3,52,55,0,0,88,89,0,0,120,120,NULL
PAL9798,HUM,4,1,4,52,53,0,0,86,87,0,0,116,116,NULL
PAL9798,HUM,4,1,5,52,52,0,89,79,0,0,0,116,0,NULL
PAL9798,HUM,4,3,1,52,55,0,0,88,89,0,0,120,120,NULL
PAL9798,HUM,4,3,2,52,0,0,0,85,0,0,0,114,0,NULL
PAL9798,HUM,4,3,3,52,53,0,0,84,86,0,0,114,114,NULL
PAL9798,HUM,4,3,4,52,54,0,0,86,86,0,0,114,114,NULL
PAL9798,HUM,4,3,5,52,52,0,0,83,84,0,0,114,114,NULL
PAL9798,HUM,5,1,1,52,53,0,0,84,86,0,0,120,120,NULL
PAL9798,HUM,5,1,2,52,55,0,0,89,89,0,0,120,120,NULL
PAL9798,HUM,5,1,3,52,53,0,999,87,0,0,0,120,120,NULL
PAL9798,HUM,5,1,4,52,54,0,0,87,88,0,0,114,114,NULL
PAL9798,HUM,5,1,5,52,55,0,0,88,89,0,0,112,112,NULL
PAL9798,HUM,5,2,1,52,55,0,0,88,89,0,0,114,114,NULL
PAL9798,HUM,5,2,2,52,52,0,0,87,88,0,0,112,112,NULL
PAL9798,HUM,5,2,3,52,53,0,0,84,85,0,0,112,112,NULL
PAL9798,HUM,5,2,4,52,53,0,0,87,88,0,0,114,114,NULL
PAL9798,HUM,5,2,5,52,52,0,0,84,85,0,0,112,112,NULL
PAL9798,HUM,5,3,1,52,52,71,71,0,0,0,0,0,0,NULL
PAL9798,HUM,5,3,2,52,52,0,0,80,81,0,0,112,112,NULL
PAL9798,HUM,5,3,3,53,57,0,0,90,90,0,0,112,112,NULL
PAL9798,HUM,5,3,4,52,57,0,0,88,90,0,0,112,112,NULL
PAL9798,HUM,5,3,5,52,52,999,999,0,0,0,0,0,0,NULL
PAL9798,HUM,5,4,1,52,52,0,0,86,87,92,92,0,0,NULL
PAL9798,HUM,5,4,2,52,53,0,0,84,85,0,100,114,0,NULL
PAL9798,HUM,5,4,3,52,0,0,0,80,0,0,0,114,0,NULL
PAL9798,HUM,5,4,4,53,57,0,0,88,90,0,0,114,114,NULL
PAL9798,HUM,5,4,5,52,52,0,0,86,87,0,0,112,112,NULL
PAL9899,HUM,2,H1,1,47,47,0,0,78,80,92,87,0,0,NULL
PAL9899,HUM,2,H1,2,47,47,0,0,77,77,0,0,107,107,NULL
PAL9899,HUM,2,H1,3,47,47,0,0,80,80,0,0,107,107,NULL
PAL9899,HUM,2,H1,4,47,47,0,0,80,82,0,0,107,107,NULL
PAL9899,HUM,2,H1,5,47,47,0,0,80,80,0,0,107,107,NULL
PAL9899,HUM,2,H2,1,47,47,0,0,77,78,0,0,104,104,NULL
PAL9899,HUM,2,H2,2,34,47,0,0,77,77,0,0,104,104,NULL
PAL9899,HUM,2,H2,3,47,47,0,0,80,82,0,0,104,104,NULL
PAL9899,HUM,2,H2,4,34,47,0,0,71,77,0,0,104,104,NULL
PAL9899,HUM,2,H2,5,47,47,0,999,77,0,0,0,104,0,NULL
PAL9899,HUM,2,H3,1,47,0,53,0,0,0,0,0,0,0,NULL
PAL9899,HUM,2,H3,2,47,47,0,72,77,0,0,0,104,0,NULL
PAL9899,HUM,2,H3,3,47,47,0,84,77,0,0,0,104,0,NULL
PAL9899,HUM,2,H3,4,47,47,0,0,77,77,0,0,104,104,NULL
PAL9899,HUM,2,H3,5,47,47,0,0,71,72,80,80,0,0,NULL
PAL9899,HUM,2,H4,1,47,47,0,0,78,80,0,0,107,107,NULL
PAL9899,HUM,2,H4,2,47,47,0,0,82,82,0,0,107,107,NULL
PAL9899,HUM,2,H4,3,47,47,0,0,77,77,0,0,107,107,NULL
PAL9899,HUM,2,H4,4,47,47,0,0,80,80,0,0,107,107,NULL
PAL9899,HUM,2,H4,5,47,47,0,0,77,77,0,0,104,104,NULL
PAL9899,HUM,2,H5,1,47,47,0,0,80,82,0,0,107,107,NULL
PAL9899,HUM,2,H5,2,47,47,0,0,80,80,0,0,107,107,NULL
PAL9899,HUM,2,H5,3,47,47,0,0,77,77,0,0,107,107,NULL
PAL9899,HUM,2,H5,4,47,47,0,0,77,77,0,0,107,107,NULL
PAL9899,HUM,2,H5,5,47,47,0,0,77,77,0,0,107,107,NULL
PAL9899,HUM,2,H6,1,47,47,0,0,77,77,0,0,107,107,NULL
PAL9899,HUM,2,H6,2,47,0,0,0,77,0,0,0,107,0,NULL
PAL9899,HUM,2,H6,3,47,53,0,0,77,77,0,0,107,107,NULL
PAL9899,HUM,2,H6,4,47,47,0,0,77,77,0,0,107,107,NULL
PAL9899,HUM,2,H6,5,47,47,0,0,77,78,0,0,107,107,NULL
PAL9899,HUM,2,L1,1,47,53,0,0,84,84,0,0,0,0,NULL
PAL9899,HUM,2,L1,2,47,47,0,0,77,77,0,0,110,110,NULL
PAL9899,HUM,2,L1,3,47,47,0,0,77,77,0,0,110,110,NULL
PAL9899,HUM,2,L1,4,47,47,0,0,77,77,0,0,110,110,NULL
PAL9899,HUM,2,L1,5,47,47,0,0,77,77,0,0,110,110,NULL
PAL9899,HUM,2,L2,1,47,47,0,91,77,0,0,0,110,0,NULL
PAL9899,HUM,2,L2,2,47,47,0,0,77,77,0,0,110,110,NULL
PAL9899,HUM,2,L2,3,47,47,0,0,77,77,0,0,110,110,NULL
PAL9899,HUM,2,L2,4,47,47,0,0,72,77,85,85,0,0,NULL
PAL9899,HUM,2,L2,5,47,47,0,0,77,77,0,0,107,107,NULL
PAL9899,HUM,2,L3,1,47,53,0,0,82,82,0,0,107,107,NULL
PAL9899,HUM,2,L3,2,47,47,0,91,82,0,0,0,107,0,NULL
PAL9899,HUM,2,L3,3,0,0,0,0,0,0,0,0,0,0,NULL
PAL9899,HUM,2,L3,4,47,47,999,53,0,0,0,0,0,0,NULL
PAL9899,HUM,2,L3,5,47,47,0,0,77,77,0,91,107,0,NULL
PAL9899,HUM,2,L4,1,47,47,71,71,0,0,0,0,0,0,NULL
PAL9899,HUM,2,L4,2,47,47,72,72,0,0,0,0,0,0,NULL
PAL9899,HUM,2,L4,3,47,47,0,0,77,77,0,0,104,104,NULL
PAL9899,HUM,2,L4,4,47,47,0,0,77,77,0,0,104,104,NULL
PAL9899,HUM,2,L4,5,0,0,0,0,0,0,0,0,0,0,NULL
